Flight_ID,Aircraft_Type,Origin,Destination,Departure_DateTime,Flight_Status,Delay_Minutes,Distance_KM,Max_Capacity,Passenger_Count,Avg_Ticket_Price_USD,Total_Revenue_USD,Fuel_Consumed_Liters,CO2_Emissions_KG,Customer_Rating
AV5491,Boeing 737,DXB,SYD,12-06-2026 22:25,On Time,0,7500,180,175,672.8,117740,27000,85320,3.8
AV5492,Airbus A320,LHR,JFK,12-06-2026 22:31,Delayed,159,3450,160,158,742.14,117258.12,11730,37066.8,2.8
AV5493,Airbus A320,LHR,JFK,12-06-2026 22:33,On Time,0,3450,160,156,376.56,58743.36,11730,37066.8,2.9
AV5494,Boeing 787,DXB,JFK,12-06-2026 22:48,On Time,0,6800,290,269,606.68,163196.92,35360,111737.6,3.4
AV5495,Boeing 787,DXB,SIN,12-06-2026 22:59,On Time,0,3600,290,255,197.63,50395.65,18720,59155.2,1.8
AV5496,Airbus A320,DXB,SYD,12-06-2026 23:13,On Time,0,7500,160,138,918.04,126689.52,25500,80580,4.3
AV5497,Airbus A320,DXB,BOM,13-06-2026 00:09,Delayed,150,1200,160,102,237.94,24269.88,4080,12892.8,4.7
AV5498,Boeing 737,CDG,JFK,13-06-2026 01:35,On Time,0,3630,180,127,204.06,25915.62,13068,41294.88,2.9
AV5499,Boeing 737,DXB,SIN,13-06-2026 02:01,Delayed,111,3600,180,108,185.29,20011.32,12960,40953.6,4.1
AV5500,Airbus A320,DXB,JFK,13-06-2026 02:09,On Time,0,6800,160,104,491.82,51149.28,23120,73059.2,3.4
AV5501,Airbus A320,DXB,SYD,13-06-2026 02:15,On Time,0,7500,160,124,227.73,28238.52,25500,80580,2.3
AV5502,Airbus A320,DXB,LHR,13-06-2026 02:16,On Time,0,3400,160,105,745.72,78300.6,11560,36529.6,1.7
AV5503,Boeing 737,DXB,SYD,13-06-2026 03:54,Delayed,152,7500,180,172,869.1,149485.2,27000,85320,2.4
AV5504,Boeing 737,DXB,LHR,13-06-2026 04:29,On Time,0,3400,180,166,358.18,59457.88,12240,38678.4,3.6
AV5505,Airbus A320,BOM,SIN,13-06-2026 04:58,On Time,0,2400,160,100,653.02,65302,8160,25785.6,1.6
AV5506,Boeing 737,DXB,CDG,13-06-2026 08:22,On Time,0,3200,180,125,183.87,22983.75,11520,36403.2,4.4
AV5507,Boeing 787,DXB,SYD,13-06-2026 08:37,On Time,0,7500,290,269,459.25,123538.25,39000,123240,4.9
AV5508,Boeing 737,DXB,JFK,13-06-2026 12:46,Diverted,0,6800,180,165,384.35,63417.75,24480,77356.8,1.8
AV5509,Airbus A320,DXB,JFK,13-06-2026 13:30,On Time,0,6800,160,156,332.9,51932.4,23120,73059.2,2.4
AV5510,Bombardier CRJ900,CDG,JFK,13-06-2026 14:12,On Time,0,3630,90,89,665.78,59254.42,7986,25235.76,3.9
AV5511,Boeing 737,DXB,BOM,13-06-2026 14:45,On Time,0,1200,180,178,254.18,45244.04,4320,13651.2,4.3
AV5512,Airbus A320,DXB,SYD,13-06-2026 14:56,On Time,0,7500,160,122,838.57,102305.54,25500,80580,2.7
AV5513,Boeing 737,DXB,CDG,13-06-2026 15:17,On Time,0,3200,180,126,681.87,85915.62,11520,36403.2,3.3
AV5514,Airbus A320,DXB,SIN,13-06-2026 16:19,On Time,0,3600,160,144,718.59,103476.96,12240,38678.4,4.6
AV5515,Airbus A320,DXB,JFK,13-06-2026 16:38,Delayed,33,6800,160,115,898.28,103302.2,23120,73059.2,2.8
AV5516,Airbus A320,BOM,SIN,13-06-2026 18:35,On Time,0,2400,160,147,903.9,132873.3,8160,25785.6,1.8
AV5517,Airbus A320,LHR,JFK,13-06-2026 18:47,On Time,0,3450,160,130,591.32,76871.6,11730,37066.8,5
AV5518,Airbus A350,DXB,JFK,13-06-2026 19:03,Diverted,0,6800,320,293,546.3,160065.9,39440,124630.4,2.1
AV5519,Boeing 737,DXB,SYD,13-06-2026 21:14,On Time,0,7500,180,127,418.31,53125.37,27000,85320,1.7
AV5520,Boeing 737,BOM,SIN,13-06-2026 21:48,On Time,0,2400,180,144,722.46,104034.24,8640,27302.4,2.9
AV5521,Airbus A350,LHR,JFK,13-06-2026 23:04,On Time,0,3450,320,264,580.57,153270.48,20010,63231.6,1.9
AV5522,Airbus A320,DXB,LHR,13-06-2026 23:07,On Time,0,3400,160,156,896.3,139822.8,11560,36529.6,4.9
AV5523,Airbus A350,DXB,CDG,13-06-2026 23:09,On Time,0,3200,320,226,340.9,77043.4,18560,58649.6,2.8
AV5524,Airbus A320,DXB,JFK,13-06-2026 23:09,Cancelled,0,6800,160,0,398.2,0,0,0,
AV5525,Boeing 787,DXB,SYD,13-06-2026 23:28,On Time,0,7500,290,282,402.87,113609.34,39000,123240,4.4
AV5526,Airbus A320,LHR,JFK,13-06-2026 23:39,On Time,0,3450,160,147,794.8,116835.6,11730,37066.8,2.1
AV5527,Boeing 787,LHR,JFK,13-06-2026 23:49,On Time,0,3450,290,258,229.23,59141.34,17940,56690.4,2
AV5528,Bombardier CRJ900,DXB,BOM,14-06-2026 04:44,On Time,0,1200,90,82,514.52,42190.64,2640,8342.4,3.8
AV5529,Airbus A320,LHR,JFK,14-06-2026 05:26,On Time,0,3450,160,134,492.06,65936.04,11730,37066.8,4.7
AV5530,Boeing 737,DXB,CDG,14-06-2026 06:56,On Time,0,3200,180,125,208.51,26063.75,11520,36403.2,1.9
AV5531,Boeing 737,BOM,SIN,14-06-2026 06:59,On Time,0,2400,180,121,478.64,57915.44,8640,27302.4,3.6
AV5532,Boeing 737,BOM,SIN,14-06-2026 07:11,On Time,0,2400,180,170,560.7,95319,8640,27302.4,1.8
AV5533,Boeing 737,LHR,JFK,14-06-2026 08:15,Cancelled,0,3450,180,0,202.08,0,0,0,
AV5534,Boeing 737,DXB,SYD,14-06-2026 08:52,On Time,0,7500,180,160,557.89,89262.4,27000,85320,4.3
AV5535,Airbus A320,DXB,JFK,14-06-2026 11:10,Cancelled,0,6800,160,0,917.39,0,0,0,
AV5536,Airbus A320,DXB,SYD,14-06-2026 11:27,On Time,0,7500,160,109,933.13,101711.17,25500,80580,4.7
AV5537,Airbus A320,CDG,JFK,14-06-2026 12:07,Delayed,142,3630,160,135,575.34,77670.9,12342,39000.72,3.7
AV5538,Airbus A320,DXB,JFK,14-06-2026 13:26,On Time,0,6800,160,124,562.08,69697.92,23120,73059.2,3.9
AV5539,Boeing 737,DXB,LHR,14-06-2026 14:11,Diverted,0,3400,180,119,378.41,45030.79,12240,38678.4,1.7
AV5540,Boeing 737,DXB,CDG,14-06-2026 14:31,Cancelled,0,3200,180,0,947.69,0,0,0,
AV5541,Boeing 737,DXB,SYD,14-06-2026 16:25,Cancelled,0,7500,180,0,369.38,0,0,0,
AV5542,Airbus A320,DXB,BOM,14-06-2026 17:50,Cancelled,0,1200,160,0,512.32,0,0,0,
AV5543,Boeing 737,BOM,SIN,14-06-2026 18:35,On Time,0,2400,180,146,152.35,22243.1,8640,27302.4,1.8
AV5544,Boeing 737,LHR,JFK,14-06-2026 18:45,On Time,0,3450,180,128,429.39,54961.92,12420,39247.2,2.1
AV5545,Airbus A320,DXB,JFK,14-06-2026 19:07,On Time,0,6800,160,102,207.15,21129.3,23120,73059.2,2.5
AV5546,Boeing 787,LHR,JFK,14-06-2026 20:06,On Time,0,3450,290,228,745.06,169873.68,17940,56690.4,4.2
AV5547,Boeing 737,DXB,LHR,14-06-2026 21:19,Diverted,0,3400,180,150,598.81,89821.5,12240,38678.4,3
AV5548,Airbus A320,CDG,JFK,14-06-2026 21:44,On Time,0,3630,160,99,607.74,60166.26,12342,39000.72,1.8
AV5549,Airbus A320,LHR,JFK,14-06-2026 22:48,On Time,0,3450,160,121,379.21,45884.41,11730,37066.8,4.5
AV5550,Boeing 787,DXB,SYD,15-06-2026 00:26,On Time,0,7500,290,203,801.92,162789.76,39000,123240,5
AV5551,Bombardier CRJ900,DXB,JFK,15-06-2026 00:44,On Time,0,6800,90,55,152.62,8394.1,14960,47273.6,3.1
AV5552,Boeing 737,DXB,BOM,15-06-2026 03:04,On Time,0,1200,180,117,416.88,48774.96,4320,13651.2,3.3
AV5553,Boeing 737,DXB,LHR,15-06-2026 04:01,On Time,0,3400,180,118,677.6,79956.8,12240,38678.4,1.8
AV5554,Airbus A350,DXB,CDG,15-06-2026 04:58,On Time,0,3200,320,215,876.34,188413.1,18560,58649.6,2.8
AV5555,Airbus A320,CDG,JFK,15-06-2026 05:03,On Time,0,3630,160,147,337.69,49640.43,12342,39000.72,2.8
AV5556,Airbus A320,DXB,SYD,15-06-2026 05:11,On Time,0,7500,160,124,582.88,72277.12,25500,80580,4.9
AV5557,Airbus A320,DXB,CDG,15-06-2026 06:03,On Time,0,3200,160,105,580.39,60940.95,10880,34380.8,3.8
AV5558,Airbus A320,DXB,BOM,15-06-2026 06:53,Cancelled,0,1200,160,0,849.34,0,0,0,
AV5559,Bombardier CRJ900,DXB,CDG,15-06-2026 07:10,On Time,0,3200,90,57,190.41,10853.37,7040,22246.4,4.2
AV5560,Bombardier CRJ900,BOM,SIN,15-06-2026 07:58,On Time,0,2400,90,64,489.58,31333.12,5280,16684.8,1.9
AV5561,Boeing 787,DXB,JFK,15-06-2026 08:04,On Time,0,6800,290,266,295.97,78728.02,35360,111737.6,3
AV5562,Boeing 737,DXB,CDG,15-06-2026 08:37,On Time,0,3200,180,134,167.23,22408.82,11520,36403.2,2.2
AV5563,Airbus A350,DXB,SYD,15-06-2026 09:08,On Time,0,7500,320,212,267.62,56735.44,43500,137460,4.5
AV5564,Boeing 737,BOM,SIN,15-06-2026 09:21,On Time,0,2400,180,137,931.18,127571.66,8640,27302.4,2
AV5565,Boeing 737,BOM,SIN,15-06-2026 09:58,On Time,0,2400,180,147,321.88,47316.36,8640,27302.4,3
AV5566,Airbus A350,DXB,CDG,15-06-2026 12:20,On Time,0,3200,320,195,898.02,175113.9,18560,58649.6,1.7
AV5567,Boeing 737,CDG,JFK,15-06-2026 12:30,Delayed,156,3630,180,153,314.2,48072.6,13068,41294.88,3.7
AV5568,Boeing 737,DXB,SIN,15-06-2026 13:28,On Time,0,3600,180,136,895.04,121725.44,12960,40953.6,3.2
AV5569,Boeing 737,CDG,JFK,15-06-2026 19:48,On Time,0,3630,180,108,673.7,72759.6,13068,41294.88,3.2
AV5570,Airbus A350,LHR,JFK,15-06-2026 21:53,Cancelled,0,3450,320,0,240.57,0,0,0,
AV5571,Airbus A320,DXB,SYD,15-06-2026 22:42,On Time,0,7500,160,139,615.53,85558.67,25500,80580,1.9
AV5572,Airbus A320,DXB,SIN,15-06-2026 23:06,On Time,0,3600,160,141,404.81,57078.21,12240,38678.4,3.3
AV5573,Boeing 737,DXB,JFK,15-06-2026 23:09,On Time,0,6800,180,153,456.52,69847.56,24480,77356.8,3.5
AV5574,Boeing 787,BOM,SIN,15-06-2026 23:24,On Time,0,2400,290,213,502.14,106955.82,12480,39436.8,4.9
AV5575,Boeing 787,DXB,SYD,15-06-2026 23:46,Diverted,0,7500,290,235,488.17,114719.95,39000,123240,1.6
AV5576,Boeing 737,DXB,BOM,16-06-2026 01:01,On Time,0,1200,180,135,681.29,91974.15,4320,13651.2,4.7
AV5577,Airbus A320,LHR,JFK,16-06-2026 01:39,On Time,0,3450,160,140,764.69,107056.6,11730,37066.8,3.2
AV5578,Boeing 737,LHR,JFK,16-06-2026 02:44,Delayed,81,3450,180,150,413.34,62001,12420,39247.2,2.2
AV5579,Bombardier CRJ900,DXB,SYD,16-06-2026 04:02,On Time,0,7500,90,56,889.49,49811.44,16500,52140,3.8
AV5580,Airbus A320,DXB,JFK,16-06-2026 04:05,On Time,0,6800,160,137,900.77,123405.49,23120,73059.2,3.3
AV5581,Bombardier CRJ900,BOM,SIN,16-06-2026 04:37,Delayed,75,2400,90,78,182.55,14238.9,5280,16684.8,2.3
AV5582,Boeing 737,DXB,LHR,16-06-2026 05:03,On Time,0,3400,180,134,161.93,21698.62,12240,38678.4,3.7
AV5583,Boeing 787,DXB,LHR,16-06-2026 06:19,On Time,0,3400,290,275,490.05,134763.75,17680,55868.8,3.2
AV5584,Boeing 787,DXB,SYD,16-06-2026 06:34,On Time,0,7500,290,271,622.52,168702.92,39000,123240,3.9
AV5585,Airbus A320,DXB,CDG,16-06-2026 09:48,Delayed,77,3200,160,107,372.32,39838.24,10880,34380.8,3.9
AV5586,Bombardier CRJ900,CDG,JFK,16-06-2026 10:07,On Time,0,3630,90,86,357.53,30747.58,7986,25235.76,3.2
AV5587,Airbus A320,LHR,JFK,16-06-2026 10:14,On Time,0,3450,160,124,692.67,85891.08,11730,37066.8,2.9
AV5588,Boeing 737,DXB,JFK,16-06-2026 10:51,On Time,0,6800,180,160,631.36,101017.6,24480,77356.8,1.7
AV5589,Airbus A320,LHR,JFK,16-06-2026 16:03,On Time,0,3450,160,148,283.72,41990.56,11730,37066.8,3.2
AV5590,Boeing 787,DXB,BOM,16-06-2026 16:14,On Time,0,1200,290,232,857.6,198963.2,6240,19718.4,2.4
AV5591,Airbus A320,DXB,LHR,16-06-2026 18:20,Cancelled,0,3400,160,0,693.98,0,0,0,
AV5592,Boeing 737,BOM,SIN,16-06-2026 19:30,On Time,0,2400,180,136,440.06,59848.16,8640,27302.4,1.7
AV5593,Airbus A320,DXB,BOM,16-06-2026 21:10,On Time,0,1200,160,154,696.9,107322.6,4080,12892.8,2.7
AV5594,Boeing 737,BOM,SIN,16-06-2026 21:46,On Time,0,2400,180,124,240.12,29774.88,8640,27302.4,1.8
AV5595,Airbus A320,LHR,JFK,16-06-2026 22:57,On Time,0,3450,160,112,524.6,58755.2,11730,37066.8,3.5
AV5596,Airbus A320,DXB,JFK,16-06-2026 23:34,Delayed,119,6800,160,119,285.19,33937.61,23120,73059.2,3.3
AV5597,Boeing 787,DXB,LHR,17-06-2026 00:29,On Time,0,3400,290,273,183.14,49997.22,17680,55868.8,4.3
AV5598,Boeing 737,LHR,JFK,17-06-2026 03:45,On Time,0,3450,180,175,420.66,73615.5,12420,39247.2,2.4
AV5599,Airbus A320,DXB,LHR,17-06-2026 04:26,Cancelled,0,3400,160,0,270.59,0,0,0,
AV5600,Boeing 737,DXB,SYD,17-06-2026 05:07,On Time,0,7500,180,123,656.81,80787.63,27000,85320,2.8
AV5601,Boeing 737,BOM,SIN,17-06-2026 05:59,On Time,0,2400,180,170,689.25,117172.5,8640,27302.4,3.9
AV5602,Boeing 787,LHR,JFK,17-06-2026 06:39,On Time,0,3450,290,203,268.95,54596.85,17940,56690.4,5
AV5603,Bombardier CRJ900,DXB,SIN,17-06-2026 09:04,Diverted,0,3600,90,88,169.69,14932.72,7920,25027.2,4.7
AV5604,Airbus A320,DXB,LHR,17-06-2026 11:07,On Time,0,3400,160,134,784.25,105089.5,11560,36529.6,3.3
AV5605,Boeing 787,DXB,LHR,17-06-2026 12:01,On Time,0,3400,290,174,151.65,26387.1,17680,55868.8,3.9
AV5606,Airbus A350,DXB,SIN,17-06-2026 12:07,Delayed,118,3600,320,196,425.13,83325.48,20880,65980.8,3.4
AV5607,Airbus A350,DXB,CDG,17-06-2026 12:35,On Time,0,3200,320,210,545.67,114590.7,18560,58649.6,3
AV5608,Boeing 737,LHR,JFK,17-06-2026 13:40,On Time,0,3450,180,121,804.91,97394.11,12420,39247.2,3.6
AV5609,Bombardier CRJ900,DXB,SIN,17-06-2026 14:28,On Time,0,3600,90,81,820.85,66488.85,7920,25027.2,2.9
AV5610,Airbus A320,DXB,LHR,17-06-2026 15:41,On Time,0,3400,160,110,729.95,80294.5,11560,36529.6,2.5
AV5611,Boeing 737,LHR,JFK,17-06-2026 16:12,On Time,0,3450,180,177,347.76,61553.52,12420,39247.2,4
AV5612,Boeing 737,DXB,JFK,17-06-2026 16:32,On Time,0,6800,180,153,726.15,111100.95,24480,77356.8,4.6
AV5613,Airbus A320,DXB,JFK,17-06-2026 16:56,On Time,0,6800,160,140,347.23,48612.2,23120,73059.2,2.5
AV5614,Boeing 737,BOM,SIN,17-06-2026 19:10,Delayed,153,2400,180,123,321.69,39567.87,8640,27302.4,4
AV5615,Boeing 737,DXB,CDG,17-06-2026 22:30,Delayed,148,3200,180,172,587.7,101084.4,11520,36403.2,3
AV5616,Boeing 737,DXB,JFK,17-06-2026 22:51,On Time,0,6800,180,156,693.08,108120.48,24480,77356.8,2.6
AV5617,Boeing 787,DXB,CDG,17-06-2026 23:11,Delayed,48,3200,290,274,192.44,52728.56,16640,52582.4,3.7
AV5618,Airbus A350,BOM,SIN,18-06-2026 01:44,On Time,0,2400,320,314,198.02,62178.28,13920,43987.2,4.8
AV5619,Boeing 737,DXB,SYD,18-06-2026 02:06,Delayed,113,7500,180,117,777.34,90948.78,27000,85320,2.7
AV5620,Airbus A350,DXB,BOM,18-06-2026 02:27,On Time,0,1200,320,204,837.6,170870.4,6960,21993.6,4.2
AV5621,Airbus A350,BOM,SIN,18-06-2026 03:53,On Time,0,2400,320,294,633.55,186263.7,13920,43987.2,2.6
AV5622,Boeing 787,CDG,JFK,18-06-2026 04:14,On Time,0,3630,290,274,493.06,135098.44,18876,59648.16,4.3
AV5623,Boeing 737,DXB,CDG,18-06-2026 04:57,On Time,0,3200,180,150,826.25,123937.5,11520,36403.2,4.2
AV5624,Airbus A320,DXB,JFK,18-06-2026 06:02,On Time,0,6800,160,119,733.05,87232.95,23120,73059.2,4.2
AV5625,Bombardier CRJ900,DXB,JFK,18-06-2026 07:28,Delayed,78,6800,90,77,613.68,47253.36,14960,47273.6,5
AV5626,Airbus A320,LHR,JFK,18-06-2026 09:03,On Time,0,3450,160,115,405.81,46668.15,11730,37066.8,2
AV5627,Boeing 737,DXB,LHR,18-06-2026 09:33,Cancelled,0,3400,180,0,308.4,0,0,0,
AV5628,Airbus A320,DXB,JFK,18-06-2026 11:45,On Time,0,6800,160,111,484.94,53828.34,23120,73059.2,2.9
AV5629,Airbus A320,DXB,SIN,18-06-2026 11:54,On Time,0,3600,160,127,379.46,48191.42,12240,38678.4,3.7
AV5630,Airbus A320,DXB,LHR,18-06-2026 13:23,On Time,0,3400,160,109,421.41,45933.69,11560,36529.6,3.6
AV5631,Boeing 737,DXB,SIN,18-06-2026 13:26,On Time,0,3600,180,142,562.5,79875,12960,40953.6,4.2
AV5632,Boeing 737,DXB,CDG,18-06-2026 13:30,On Time,0,3200,180,176,285.28,50209.28,11520,36403.2,1.7
AV5633,Boeing 787,CDG,JFK,18-06-2026 15:01,On Time,0,3630,290,271,794.94,215428.74,18876,59648.16,4
AV5634,Airbus A350,DXB,LHR,18-06-2026 17:01,Cancelled,0,3400,320,0,266.42,0,0,0,
AV5635,Boeing 737,DXB,CDG,18-06-2026 17:11,On Time,0,3200,180,175,534.79,93588.25,11520,36403.2,4.1
AV5636,Bombardier CRJ900,DXB,JFK,18-06-2026 17:20,On Time,0,6800,90,83,746.78,61982.74,14960,47273.6,1.7
AV5637,Boeing 737,CDG,JFK,18-06-2026 17:55,On Time,0,3630,180,133,538.02,71556.66,13068,41294.88,3.4
AV5638,Airbus A320,DXB,SYD,18-06-2026 20:33,Diverted,0,7500,160,147,438.82,64506.54,25500,80580,2.4
AV5639,Boeing 787,DXB,JFK,18-06-2026 21:01,On Time,0,6800,290,281,529.91,148904.71,35360,111737.6,4.3
AV5640,Boeing 787,DXB,BOM,18-06-2026 23:43,Delayed,101,1200,290,283,828.94,234590.02,6240,19718.4,1.7
AV5641,Bombardier CRJ900,BOM,SIN,19-06-2026 00:55,On Time,0,2400,90,78,942.35,73503.3,5280,16684.8,2
AV5642,Boeing 737,DXB,LHR,19-06-2026 01:45,On Time,0,3400,180,123,654.91,80553.93,12240,38678.4,1.9
AV5643,Airbus A350,DXB,BOM,19-06-2026 04:03,On Time,0,1200,320,197,784.76,154597.72,6960,21993.6,1.7
AV5644,Boeing 737,DXB,LHR,19-06-2026 04:26,On Time,0,3400,180,118,161.59,19067.62,12240,38678.4,3.6
AV5645,Boeing 787,BOM,SIN,19-06-2026 04:27,On Time,0,2400,290,286,854.29,244326.94,12480,39436.8,4.5
AV5646,Boeing 787,DXB,LHR,19-06-2026 06:05,On Time,0,3400,290,227,913.24,207305.48,17680,55868.8,3.3
AV5647,Airbus A320,DXB,CDG,19-06-2026 06:18,On Time,0,3200,160,150,610.14,91521,10880,34380.8,2.2
AV5648,Boeing 737,DXB,SIN,19-06-2026 06:38,Delayed,95,3600,180,141,753.04,106178.64,12960,40953.6,2.7
AV5649,Airbus A350,LHR,JFK,19-06-2026 06:41,On Time,0,3450,320,276,560.2,154615.2,20010,63231.6,2.8
AV5650,Boeing 737,DXB,CDG,19-06-2026 07:35,On Time,0,3200,180,109,378.96,41306.64,11520,36403.2,3.1
AV5651,Boeing 737,BOM,SIN,19-06-2026 07:44,On Time,0,2400,180,125,831.8,103975,8640,27302.4,3
AV5652,Boeing 787,DXB,LHR,19-06-2026 07:45,On Time,0,3400,290,224,627.47,140553.28,17680,55868.8,3.8
AV5653,Airbus A320,DXB,CDG,19-06-2026 08:45,On Time,0,3200,160,136,613.51,83437.36,10880,34380.8,2.7
AV5654,Airbus A350,DXB,SIN,19-06-2026 09:07,On Time,0,3600,320,213,677.31,144267.03,20880,65980.8,3.8
AV5655,Airbus A320,DXB,BOM,19-06-2026 10:30,On Time,0,1200,160,144,834.8,120211.2,4080,12892.8,3.4
AV5656,Boeing 737,DXB,CDG,19-06-2026 11:22,On Time,0,3200,180,134,735.52,98559.68,11520,36403.2,1.7
AV5657,Airbus A350,DXB,BOM,19-06-2026 12:10,On Time,0,1200,320,296,318.9,94394.4,6960,21993.6,4.7
AV5658,Airbus A320,BOM,SIN,19-06-2026 13:47,On Time,0,2400,160,102,523.46,53392.92,8160,25785.6,2.1
AV5659,Boeing 737,DXB,BOM,19-06-2026 15:40,On Time,0,1200,180,156,934.24,145741.44,4320,13651.2,3.1
AV5660,Boeing 787,DXB,LHR,19-06-2026 16:15,Delayed,80,3400,290,208,593.65,123479.2,17680,55868.8,4.8
AV5661,Airbus A320,CDG,JFK,19-06-2026 16:28,On Time,0,3630,160,146,900.6,131487.6,12342,39000.72,2.4
AV5662,Airbus A320,CDG,JFK,19-06-2026 16:41,Cancelled,0,3630,160,0,800.7,0,0,0,
AV5663,Airbus A320,DXB,SYD,19-06-2026 16:47,On Time,0,7500,160,121,682.82,82621.22,25500,80580,1.6
AV5664,Airbus A350,DXB,LHR,19-06-2026 17:57,Delayed,173,3400,320,277,429.49,118968.73,19720,62315.2,3.2
AV5665,Airbus A350,BOM,SIN,19-06-2026 18:29,On Time,0,2400,320,311,393.46,122366.06,13920,43987.2,2.3
AV5666,Boeing 787,DXB,JFK,19-06-2026 18:57,On Time,0,6800,290,176,664.74,116994.24,35360,111737.6,3.5
AV5667,Boeing 737,CDG,JFK,19-06-2026 19:25,On Time,0,3630,180,108,496.05,53573.4,13068,41294.88,4.4
AV5668,Airbus A350,BOM,SIN,19-06-2026 21:00,On Time,0,2400,320,290,789,228810,13920,43987.2,3.3
AV5669,Airbus A320,DXB,BOM,20-06-2026 00:26,On Time,0,1200,160,137,758.37,103896.69,4080,12892.8,3.8
AV5670,Airbus A320,DXB,CDG,20-06-2026 00:41,On Time,0,3200,160,114,399.7,45565.8,10880,34380.8,3.8
AV5671,Airbus A320,CDG,JFK,20-06-2026 00:56,On Time,0,3630,160,127,712.18,90446.86,12342,39000.72,4.4
AV5672,Airbus A350,DXB,LHR,20-06-2026 02:24,On Time,0,3400,320,197,545.64,107491.08,19720,62315.2,3.9
AV5673,Boeing 787,CDG,JFK,20-06-2026 02:35,On Time,0,3630,290,196,408.63,80091.48,18876,59648.16,4.9
AV5674,Boeing 737,DXB,SIN,20-06-2026 02:36,Delayed,97,3600,180,138,480.37,66291.06,12960,40953.6,3.1
AV5675,Airbus A320,DXB,SIN,20-06-2026 02:45,On Time,0,3600,160,149,866.28,129075.72,12240,38678.4,1.7
AV5676,Airbus A350,DXB,SIN,20-06-2026 06:35,On Time,0,3600,320,253,437.61,110715.33,20880,65980.8,2.9
AV5677,Boeing 737,CDG,JFK,20-06-2026 07:01,On Time,0,3630,180,150,379.92,56988,13068,41294.88,4.4
AV5678,Bombardier CRJ900,DXB,SYD,20-06-2026 09:00,On Time,0,7500,90,85,431.45,36673.25,16500,52140,2
AV5679,Airbus A320,BOM,SIN,20-06-2026 09:52,On Time,0,2400,160,115,321.69,36994.35,8160,25785.6,4.1
AV5680,Airbus A320,DXB,SIN,20-06-2026 10:20,On Time,0,3600,160,140,585.71,81999.4,12240,38678.4,3.4
AV5681,Boeing 737,DXB,BOM,20-06-2026 11:52,On Time,0,1200,180,170,267.95,45551.5,4320,13651.2,4.7
AV5682,Boeing 737,DXB,LHR,20-06-2026 11:58,On Time,0,3400,180,122,803.96,98083.12,12240,38678.4,4.1
AV5683,Bombardier CRJ900,LHR,JFK,20-06-2026 12:06,On Time,0,3450,90,66,330.46,21810.36,7590,23984.4,3.8
AV5684,Boeing 737,DXB,SIN,20-06-2026 13:35,On Time,0,3600,180,178,628.44,111862.32,12960,40953.6,4.6
AV5685,Boeing 787,BOM,SIN,20-06-2026 13:40,On Time,0,2400,290,288,250.02,72005.76,12480,39436.8,4.7
AV5686,Airbus A320,DXB,BOM,20-06-2026 15:41,Delayed,106,1200,160,110,932.76,102603.6,4080,12892.8,2.8
AV5687,Boeing 737,DXB,LHR,20-06-2026 15:52,On Time,0,3400,180,112,513.66,57529.92,12240,38678.4,4.7
AV5688,Boeing 737,DXB,CDG,20-06-2026 17:01,On Time,0,3200,180,127,807.74,102582.98,11520,36403.2,1.7
AV5689,Airbus A320,DXB,JFK,20-06-2026 17:04,On Time,0,6800,160,121,764.92,92555.32,23120,73059.2,4.2
AV5690,Bombardier CRJ900,DXB,BOM,20-06-2026 17:49,On Time,0,1200,90,69,720.95,49745.55,2640,8342.4,2.7
AV5691,Airbus A320,DXB,SYD,20-06-2026 18:59,Cancelled,0,7500,160,0,811.89,0,0,0,
AV5692,Airbus A320,DXB,BOM,20-06-2026 20:27,On Time,0,1200,160,135,230.37,31099.95,4080,12892.8,3.2
AV5693,Boeing 737,DXB,BOM,20-06-2026 20:37,On Time,0,1200,180,172,692.8,119161.6,4320,13651.2,4.4
AV5694,Airbus A320,DXB,SYD,20-06-2026 22:10,On Time,0,7500,160,117,362.66,42431.22,25500,80580,3.7
AV5695,Airbus A320,DXB,CDG,20-06-2026 22:30,On Time,0,3200,160,150,778.7,116805,10880,34380.8,3.1
AV5696,Airbus A350,CDG,JFK,20-06-2026 23:29,Delayed,150,3630,320,203,915.5,185846.5,21054,66530.64,2.1
AV5697,Airbus A320,DXB,LHR,20-06-2026 23:40,Delayed,164,3400,160,98,871.19,85376.62,11560,36529.6,4.8
AV5698,Airbus A320,DXB,BOM,21-06-2026 00:17,On Time,0,1200,160,128,241.96,30970.88,4080,12892.8,2.7
AV5699,Boeing 737,DXB,BOM,21-06-2026 01:09,On Time,0,1200,180,112,445.64,49911.68,4320,13651.2,1.9
AV5700,Bombardier CRJ900,DXB,SYD,21-06-2026 04:29,On Time,0,7500,90,68,441.46,30019.28,16500,52140,3.5
AV5701,Boeing 737,BOM,SIN,21-06-2026 05:45,On Time,0,2400,180,172,247.84,42628.48,8640,27302.4,2.9
AV5702,Boeing 737,DXB,BOM,21-06-2026 06:02,On Time,0,1200,180,125,228.5,28562.5,4320,13651.2,3.6
AV5703,Airbus A320,DXB,BOM,21-06-2026 08:45,On Time,0,1200,160,141,457.91,64565.31,4080,12892.8,2.3
AV5704,Airbus A320,DXB,SYD,21-06-2026 09:17,On Time,0,7500,160,115,943.66,108520.9,25500,80580,2.8
AV5705,Airbus A320,BOM,SIN,21-06-2026 12:08,On Time,0,2400,160,98,605.15,59304.7,8160,25785.6,4.9
